procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 794020 265932 144588 5426936    8    0  7672 32020 6837 15525  2  1 60 38  0
 0 16 794000 266416 144596 5427044    0    0  6640 23833 5236 13569  2  1 60 38  0
 0 16 793992 267572 144596 5427044   16    0  4896 35101 6695 12583  1  1 60 39  0
 0 16 793992 267404 144596 5427084    0    0  5920 22746 5087 12313  1  1 57 40  0
 1 15 793992 266708 144596 5427016    0    0  6528 30560 6970 14839  2  1 59 39  0
 0 16 793980 266292 144596 5427132    4    0  6804 29249 6515 14710  2  1 60 37  0
 1 16 793976 265072 144604 5427072    0    0  6944 27267 5487 14554  2  1 58 39  0
 1 16 793956 265112 144604 5427104    8    0  5976 32074 6501 13071  1  1 58 40  0
 2 14 793956 263908 144604 5427160    0    0  7040 25106 6084 13350  2  1 65 32  0
 0 16 793952 263764 144604 5427168    0    0  4224 29131 5639 11205  1  1 63 35  0
 1 16 793940 264392 144604 5427268    0    0  7408 26725 5877 14372  2  1 63 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 793924 265208 144620 5427276    4    0  6212 33430 7333 13577  1  1 67 31  0
 1 15 793920 266336 144620 5427240    0    0  7024 27213 5630 14406  2  1 63 35  0
 0 16 793912 266244 144620 5427216    0    0  5776 26350 5780 12761  1  1 62 36  0
 0 16 793904 265056 144620 5427256    0    0  6368 29995 6335 13307  2  1 67 31  0
 0 16 793900 264672 144620 5427296    0    0  6288 27498 5067 12810  2  1 66 32  0
 1 15 793880 263876 144628 5427376   16    0  7744 29953 5801 15493  2  1 65 32  0
 1 15 793876 263980 144628 5427396    4    0  4996 31082 7289 11975  1  1 62 36  0
 0 16 793872 263556 144628 5427464    0    0  6624 25841 5940 13724  2  1 66 32  0
 0 16 793868 264884 144628 5427484    0    0  5984 30738 6471 13826  2  1 64 34  0
 2 16 793864 266712 144628 5427508    0    0  8480 27162 4588 16203  2  1 64 33  0
 0 16 793856 265716 144636 5427596    8    0  4296 33928 6499 11540  1  1 66 32  0
 0 16 793856 265112 144636 5427636    0    0  4784 23954 5171 11138  1  1 68 30  0
 1 15 793848 263636 144636 5427680    4    0  7204 26421 5907 13925  2  1 69 28  0
 2 16 793848 263820 144636 5427756    0    0  5424 34050 7557 13275  1  1 68 30  0
 0 16 793848 263528 144636 5427768   12    0  6636 25358 4621 14018  2  1 68 29  0
 1 16 793848 263400 144644 5427780    0    0  6400 27195 5390 14068  2  1 67 30  0
 0 16 793848 262768 144644 5427836    0    0  5008 31399 5807 11573  1  1 70 28  0
 0 16 793840 265228 144644 5427884    0    0  7008 23656 5757 14049  2  1 67 30  0
 0 16 793832 265712 144644 5427880    8    0  6008 32413 7264 13848  2  1 64 33  0
 3 14 793812 266360 144644 5427920    4    0  7124 26009 6078 14694  2  1 66 32  0
 1 15 793796 262988 144652 5427996   12    0  6076 32087 5715 14044  2  1 59 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 793780 263744 144652 5427984    8    0  7416 27301 5364 14369  2  1 64 33  0
 0 16 793772 263640 144652 5428060    0    0  7792 29732 6836 16572  2  1 63 33  0
 1 15 793772 263244 144652 5428092    0    0  6720 32683 7438 14623  2  1 59 38  0
 1 15 793760 262996 144652 5428100   20    0  6244 25293 4841 13091  2  1 61 37  0
 0 16 793752 265008 144660 5427832    4    0  4500 28950 5466 11761  1  1 57 41  0
 0 16 793716 264932 144660 5427940   24    0  8584 25780 6113 16054  2  1 61 36  0
 1 16 793712 265988 144660 5427944   20    0  2964 35810 6804 10285  1  1 56 43  0
 0 16 793704 265192 144660 5428000   12    0  8700 20637 4573 16121  2  1 62 35  0
 0 16 793688 262844 144660 5428080    0    0  6656 33267 6957 14039  2  1 62 35  0
 1 15 793684 263664 144668 5428036    0    0  7456 24422 5924 14653  2  1 60 37  0
 0 16 793676 261840 144668 5428108    0    0  5312 35954 7327 13312  2  1 59 38  0
 1 15 793676 262300 144668 5428120    0    0  7056 24395 5907 14187  2  1 63 35  0
 1 15 793672 264168 144668 5428148    4    0  7748 28607 5197 15693  2  1 63 34  0
 0 16 793668 264200 144668 5428208    0    0  6528 29859 6548 14487  2  1 63 34  0
 0 16 793664 264976 144676 5428256    0    0  6688 25748 5492 13884  2  1 63 34  0
 1 15 793660 266032 144676 5428260   12    0  6380 33272 7000 14414  2  1 64 33  0
 0 16 793648 263508 144676 5428276    0    0  6720 23622 4960 13271  2  1 62 35  0
 0 16 793640 262336 144676 5428320    8    0  5768 35353 6263 13552  2  1 62 35  0
 1 15 793640 262468 144676 5428348    0    0  5440 23466 4783 12439  2  1 63 34  0
 1 15 793632 262084 144684 5428376    0    0  5680 25724 4871 12866  2  1 65 33  0
 0 16 793632 262508 144684 5428384    0    0  4176 29533 5397 10367  1  1 66 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 793620 263828 144684 5428424    8    0  8952 25273 5891 16800  2  1 66 31  0
 0 16 793612 264472 144684 5428428   20    0  4852 38484 7835 13697  2  1 60 38  0
 1 15 793600 265864 144684 5428508    0    0  5616 23978 5337 11622  2  1 58 40  0
 0 16 793584 264616 144692 5428488   12    0  7052 23553 5194 14546  2  1 61 36  0
 1 15 793572 264688 144692 5428548    4    0  6116 33123 5690 13887  2  1 66 32  0
 0 16 793560 263764 144692 5428612    0    0  8464 24545 6053 16151  2  1 59 38  0
 0 16 793552 262572 144692 5428644   28    0  5004 36107 7860 13370  2  1 62 36  0
 0 16 793540 262556 144692 5428628   12    0  8668 23687 4407 15722  2  1 62 35  0
 1 15 793532 263268 144700 5428708    0    0  5152 31486 6048 12356  1  1 68 30  0
 0 16 793516 262832 144700 5428756    4    0  6372 24910 4575 13812  2  1 69 28  0
 0 16 793512 263928 144700 5428816    0    0  5200 31828 4926 12375  1  1 71 27  0
 0 16 793500 264000 144700 5428920    0    0  7136 24507 4879 14431  2  1 70 28  0
 1 15 793496 261496 144700 5428960    0    0  5040 35321 7288 13510  1  1 73 25  0
 0 16 793496 260840 144708 5428988    4    0  6916 23643 5597 14036  2  1 73 24  0
 2 16 793484 260044 144708 5429064    4    0  5844 30404 6143 12947  1  1 70 28  0
 2 15 793476 260208 144708 5429024    8    0  7848 26293 6041 15273  2  1 69 28  0
 1 15 793476 260596 144708 5429080    0    0  5504 36222 7643 13898  2  1 67 31  0
 0 16 793472 262800 144708 5429064    0    0  5856 21961 5064 11776  1  1 70 28  0
 0 16 793468 262812 144716 5429120    0    0  6592 28553 5098 13868  2  1 68 30  0
 1 15 793464 263068 144716 5429188    0    0  5424 30333 5976 13036  2  1 62 35  0
 0 16 793460 260852 144716 5429188    0    0  7328 27400 6230 14123  2  1 65 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 793444 259996 144716 5429240    8    0  5976 28572 5937 13255  1  1 68 30  0
 0 16 793444 259432 144716 5429260    0    0  5392 29330 5176 12659  1  1 68 30  0
 1 15 793440 260164 144724 5429292    0    0  6000 27632 4819 13200  2  1 71 27  0
 1 15 793428 259840 144724 5429372    0    0  6160 25528 5046 12931  2  1 72 26  0
 2 14 793412 260860 144724 5429408   12    0  6268 33717 6565 14196  2  1 63 34  0
 0 16 793404 261136 144724 5429452    0    0  6864 22082 5069 13280  2  1 65 33  0
 0 16 793404 261044 144724 5429496    4    0  5828 36624 6322 14238  2  1 59 38  0
 1 15 793404 262668 144732 5429516    0    0  5424 23472 3835 11360  2  1 58 39  0
 1 15 793432 290308 144728 5399316    0   28  5424 27595 5029 12693  1  1 57 41  0
 0 16 793428 292636 144728 5399236    0    0  6080 26228 5231 13016  2  1 63 34  0
 1 15 793412 289388 144728 5399272   12    0  5868 31952 6946 14063  2  1 60 37  0
 0 16 793392 289788 144728 5399280    0    0  8048 25829 5729 15392  2  1 59 38  0
 1 15 793392 290184 144736 5399244    0    0  4608 34629 7491 12333  1  1 56 42  0
 0 16 793372 290964 144736 5399268   12    0  8924 22583 6021 16352  2  1 57 39  0
 0 16 793364 292696 144736 5399208    0    0  5760 38463 6639 14503  2  1 58 40  0
 0 16 793364 292888 144736 5399236    0    0  7408 20863 3939 13973  2  1 67 31  0
 0 16 793360 292888 144736 5399112    0    0  3232 34239 5545 10099  1  1 66 32  0
 0 16 793360 291772 144744 5399128    0    0  6064 20619 4594 11511  1  1 66 32  0
 1 16 793352 290780 144744 5398992    8    0  6936 31683 7514 14893  1  1 67 31  0
 0 16 793348 291332 144744 5399036    0    0  7440 25637 5584 14795  2  1 67 30  0
 1 16 793340 290836 144744 5399108    0    0  5664 33768 6109 13302  2  1 65 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 793324 291680 144744 5399100    4    0  7012 24408 5826 14178  2  1 66 32  0
 0 16 793324 293164 144752 5399080    0    0  4896 31496 6177 12286  1  1 65 33  0
 0 16 793320 293056 144752 5399112   32    0  5488 24813 5759 12542  1  1 70 28  0
 0 16 793316 294040 144752 5399144   28    0  6156 31360 6103 13372  2  1 67 30  0
 1 16 793292 292500 144752 5399204   20    0  7204 24935 5797 14809  2  1 68 29  0
 1 15 793292 292352 144752 5399260    0    0  5440 33714 5726 12955  1  1 67 31  0
 0 16 793272 292696 144760 5399280   12    0  6236 24199 5119 13635  2  1 72 25  0
 0 16 793256 293528 144760 5399252    8    0  7288 28023 6634 15035  2  1 69 28  0
 1 15 793252 293276 144760 5399284    0    0  6096 32661 6191 14115  2  1 63 34  0
 0 16 793244 293356 144760 5399292    4    0  6548 27376 5853 13862  2  1 63 34  0
 0 16 793244 294992 144760 5399280    0    0  6144 28582 5289 13734  2  1 61 37  0
 0 16 793240 295620 144768 5399268    0    0  5952 29024 5638 13278  2  1 59 39  0
 2 16 793240 293568 144768 5399320    0    0  5280 24032 5025 11804  1  1 59 40  0
 0 16 793232 292424 144768 5399364    0    0  6896 31396 6612 15402  2  1 57 41  0
 1 16 793228 290912 144768 5399372    0    0  5584 29882 6942 13088  2  1 54 43  0
 0 16 793224 290704 144768 5399400    0    0  5936 23762 5266 12642  2  1 51 46  0
 3 13 793212 290988 144768 5399444    0    0  7408 31430 5910 15537  2  1 57 40  0
 0 16 793212 291352 144776 5399392    0    0  5584 30114 6242 13059  2  1 65 33  0
 2 15 793208 292168 144776 5399444    0    0  7664 24652 5217 15250  2  1 59 38  0
 1 15 793204 293044 144776 5399424    8    0  4744 36223 7527 12527  1  1 57 41  0
 1 15 793192 294896 144776 5399428    0    0  7200 24672 5585 14170  2  1 59 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 793184 292984 144776 5399436    8    0  5416 29104 6331 12477  2  1 56 42  0
 1 15 793184 292988 144784 5399456    0    0  4912 24569 4558 11264  1  1 60 38  0
 0 16 793172 291916 144784 5399508    0    0  6288 30306 6755 14477  2  1 59 39  0
 2 15 793160 292428 144784 5399504   16    0  7344 27757 6684 15106  2  1 55 42  0
 0 16 793160 292200 144784 5399500    0    0  5760 28661 5608 13091  2  1 52 45  0
 2 15 793160 292912 144784 5399544    0    0  7440 28426 6050 14954  2  1 56 41  0
 1 15 793144 293852 144792 5399504    0    0  4464 28745 6007 10686  1  1 60 38  0
 1 16 793132 294488 144792 5399484    4    0  6196 26349 5400 13643  2  1 64 34  0
 2 14 793124 292976 144792 5399496    0    0  6624 28927 6620 13892  1  1 63 35  0
 0 16 793120 291280 144792 5399560    0    0  5760 29721 6541 13384  1  1 60 38  0
 0 16 793120 291096 144792 5399540    0    0  4992 24888 4705 11227  1  1 63 35  0
 0 16 793108 291652 144800 5399608    0    0  5952 34054 6069 14278  2  1 64 33  0
 0 16 793104 291200 144800 5399636    8    0  5704 23323 4961 12372  2  1 60 37  0
 1 15 793092 290540 144800 5399688    8    0  6312 28509 5141 13799  2  1 59 39  0
 0 16 793080 292808 144800 5399604    8    0  7080 29503 6359 14499  2  1 59 38  0
 0 16 793068 292756 144800 5399564    4    0  4484 28503 6138 10862  1  1 62 36  0
 1 15 793068 293332 144808 5399528    0    0  6832 24219 5794 14182  2  1 61 37  0
 1 16 793068 293132 144808 5399496    0    0  5376 36067 6998 13841  1  1 61 37  0
 1 15 793056 293368 144808 5399380   12    0  5820 25727 5469 12115  2  1 56 42  0
 1 15 793044 291764 144808 5399360    4    0  8548 23945 5832 15509  2  1 63 34  0
 0 16 793028 291652 144808 5399348    0    0  5568 36513 7714 12645  2  1 62 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 793004 291456 144816 5399344   16    0  5504 23006 4751 12667  2  1 62 36  0
 0 16 792992 292080 144816 5399308    8    0  6872 28142 6425 14738  2  1 63 35  0
 1 15 792980 293040 144816 5399316   12    0  4348 27998 5911 10787  1  1 63 35  0
 2 14 792964 294348 144816 5399328    4    0  5860 26851 4668 12991  2  1 66 32  0
 0 16 792936 294456 144816 5399308   24    0  7832 28043 5313 14811  2  1 63 35  0
 0 16 792932 292928 144824 5399372    0    0  3024 31072 5629 9230  1  1 64 34  0
 0 16 792920 293112 144824 5399388   12    0  7644 23414 5285 14878  2  1 63 34  0
 0 16 792920 292288 144824 5399372   16    0  5248 33934 7470 12741  1  1 59 39  0
 2 15 792920 292148 144824 5399296    4    0  7876 25181 4730 15541  2  1 64 33  0
 1 15 792920 292660 144824 5399316    0    0  4048 30310 5169 10938  1  1 66 32  0
 0 16 792896 292708 144832 5399284    8    0  7864 23269 5067 14544  2  1 68 29  0
 0 16 792884 291900 144832 5399312    4    0  4724 36978 8038 13414  2  1 68 30  0
 0 16 792872 292612 144832 5399348    8    0  7912 23071 4699 15520  2  1 68 29  0
 1 15 792868 291940 144832 5399320    4    0  4628 31735 5326 11770  1  1 71 27  0
 2 14 792860 291532 144832 5399312    8    0  7080 23641 5336 13612  2  1 69 29  0
 1 15 792852 290888 144840 5399376    0    0  5760 33201 7009 13528  1  1 68 30  0
 0 16 792836 290652 144840 5399380    0    0  4608 25144 4706 11630  1  1 66 32  0
 0 16 792816 290952 144840 5399344    0    0  4928 26671 5515 11316  1  1 70 29  0
 1 15 792800 291860 144840 5399256    4    0  7188 26983 5123 14497  2  1 67 30  0
 0 16 792796 291256 144840 5399268    4    0  5684 34207 6482 12956  1  1 68 30  0
 1 16 792796 291304 144848 5399280    0    0  5328 22301 5117 11421  1  1 69 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 792788 291952 144848 5399268   20    0  5780 31422 7388 13789  1  1 64 34  0
 0 16 792788 291204 144848 5399260    0    0  6352 26353 4953 13545  1  1 65 33  0
 1 15 792768 290624 144848 5399252   24    0  5464 30304 6457 12826  1  1 64 34  0
 0 16 792756 290300 144848 5399288    0    0  9440 24940 5351 16682  2  1 65 32  0
 0 16 792756 289992 144856 5399332    0    0  4624 37738 7253 12956  1  1 66 32  0
 0 16 792752 289952 144856 5399288    8    0  6360 20806 5120 12870  2  1 67 30  0
 0 16 792752 291260 144856 5399332   12    0  6060 32460 6963 14593  2  1 62 35  0
 2 16 792752 291188 144856 5399356    0    0  5152 25283 5576 11747  1  1 62 36  0
 1 16 792744 293960 144856 5399352   16    0  6992 25474 4854 14832  2  1 62 36  0
 1 15 792740 291280 144864 5399432    4    0  5108 37452 7163 13565  2  1 66 31  0
 0 16 792732 291820 144864 5399432    0    0  6192 20595 5274 13091  2  1 65 32  0
 0 16 792732 289876 144864 5399424    0    0  5440 28304 5476 12453  1  1 66 32  0
 0 16 792724 290032 144864 5399428    8    0  8456 25777 6030 15240  2  1 59 39  0
 1 15 792720 293748 144864 5399476    0    0  5232 33130 6580 12823  1  1 62 36  0
 2 14 792708 291284 144872 5399520    4    0  6772 25587 5117 13513  2  1 63 34  0
 1 15 792704 291996 144872 5399476    0    0  5424 28938 6046 12437  2  1 60 37  0
 3 14 792692 294364 144872 5399508   32    0  7104 28942 6354 14972  2  1 60 38  0
 0 16 792668 292636 144872 5399604    0    0  7504 29522 6372 14475  2  1 59 38  0
 0 16 792664 292224 144872 5399636   20    0  5924 30780 6225 12821  1  1 61 37  0
 4 14 792660 291952 144880 5399680    0    0  6000 27678 6584 12759  2  1 59 39  0
 0 16 792652 290116 144880 5399748    0    0  5760 24373 5815 13006  2  1 62 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 792648 289452 144880 5399752    8    0  4312 34382 7372 11338  1  1 61 37  0
 1 16 792648 290300 144880 5399792    0    0  4400 20932 3379 10260  1  1 63 35  0
 0 16 792640 291108 144880 5399844    0    0  8144 27093 5763 15822  2  1 67 30  0
 1 15 792636 291600 144888 5399900    0    0  5984 36538 6637 14680  2  1 67 30  0
 0 16 792636 291932 144888 5399956    0    0  4336 23460 4897 10867  1  1 65 33  0
 2 15 792632 291708 144888 5399852    0    0  7008 23097 5760 13895  2  1 67 30  0
 0 16 792616 290856 144888 5399804    0    0  4656 37260 7317 12689  2  1 63 34  0
 0 16 792616 289288 144888 5399824    0    0  5904 21005 4878 11608  1  1 62 36  0
 0 16 792612 288640 144896 5399852    0    0  7568 29415 7002 15312  2  1 64 34  0
 0 16 792592 289216 144896 5399820   16    0  5792 30404 7062 13005  1  1 64 34  0
 0 16 792592 288808 144896 5399880    0    0  7344 27515 5842 14258  2  1 60 38  0
 2 16 792588 289024 144896 5399940    0    0  6176 31816 5220 14008  2  1 61 36  0
 1 15 792576 290024 144896 5400000    0    0  5840 27675 6116 12697  2  1 57 41  0
 0 16 792568 290616 144904 5400008   12    0  5612 27606 6322 12457  1  1 63 35  0
 0 16 792568 291148 144908 5400044    0    0  5680 27707 5172 12449  2  1 64 34  0
 1 15 792560 290352 144908 5400120    0    0  5296 29987 6531 12715  1  1 62 36  0
 1 15 792560 289508 144908 5400200    0    0  6544 25557 5230 13551  1  1 63 35  0
 0 16 792552 290512 144908 5400224    0    0  6208 28080 5940 13716  2  1 60 37  0
 0 16 792544 290448 144916 5400212    0    0  4432 28238 6217 11451  1  1 59 39  0
 1 15 792524 291256 144916 5400300    0    0  8336 27874 6195 17153  2  1 59 38  0
 0 16 792516 292864 144916 5400324    0    0  5120 35770 7299 12925  1  1 55 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 792516 293404 144916 5400384    0    0  6512 22961 4762 13356  2  1 53 45  0
 1 15 792516 293760 144916 5400304    0    0  6224 29513 5437 13301  2  1 59 38  0
 0 16 792512 292828 144924 5400328    0    0  3648 26344 5109 10292  1  1 58 40  0
 0 16 792504 291280 144924 5400340    8    0  6056 25206 5015 12950  1  1 58 40  0
 0 16 792480 290900 144924 5400360   16    0  7648 34122 7206 16721  2  1 56 41  0
 0 16 792472 293744 144924 5400416   16    0  3968 27408 5319 10044  1  1 56 42  0
 1 15 792448 290884 144924 5400468    0    0  7056 22540 5640 13664  2  1 61 37  0
 2 14 792436 291960 144932 5400480    8    0  5992 34714 7665 13932  2  1 56 41  0
 0 16 792432 293076 144932 5400492    0    0  7696 25241 5334 14706  2  1 57 40  0
 0 16 792432 293072 144932 5400548    0    0  4496 36177 7089 12097  1  1 68 31  0
 1 15 792432 292172 144932 5400556    0    0  5392 21983 4523 11428  2  1 65 33  0
 1 15 792428 291532 144932 5400568    0    0  7872 27339 6000 15534  2  1 63 34  0
 1 16 792408 291220 144940 5400556   20    0  4468 32559 6440 11856  1  1 62 36  0
 0 16 792404 290500 144940 5400668    0    0  5088 23220 5244 11912  1  1 61 36  0
 3 14 792396 289496 144940 5400732    4    0  7524 25936 5273 14641  2  1 63 34  0
 0 16 792396 291408 144940 5400748    0    0  4976 35697 7028 12992  1  1 61 37  0
 1 15 792392 290540 144940 5400696   16    0  9040 20323 3952 16559  2  1 60 36  0
 1 15 792388 292104 144948 5400776    0    0  3376 40898 7761 10853  1  1 66 32  0
 2 14 792388 292032 144948 5400804   16    0  7136 20396 4928 13769  2  1 68 30  0
 0 16 792368 291088 144948 5400836   20    0  7412 27741 6048 14353  2  1 63 34  0
 0 16 792356 291004 144948 5400864   12    0  4876 33801 7191 12853  1  1 65 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 792352 291036 144948 5400912    0    0  6240 22571 4021 12990  2  1 64 33  0
 2 15 792348 290780 144956 5400980    0    0  5456 30895 5934 12108  2  1 63 35  0
 0 16 792344 289488 144956 5401004    0    0  5808 23753 5876 12916  2  1 60 38  0
 1 15 792332 290816 144956 5401016   16    0  7136 33149 6809 14990  2  1 63 34  0
 1 15 792312 291632 144956 5400856   12    0  5836 26519 5930 13391  2  1 63 35  0
 0 16 792308 290676 144956 5400904    8    0  6440 32502 6984 14399  2  1 59 39  0
 1 15 792308 290664 144964 5400920    0    0  5472 24742 5265 12159  1  1 65 32  0
 0 16 792300 288776 144964 5400944    0    0  7888 26917 5944 15837  2  1 67 31  0
 1 15 792296 289816 144964 5400980    0    0  4752 36282 7919 12484  1  1 68 30  0
 2 15 792296 289516 144964 5400980    0    0  6192 22539 5041 12611  2  1 64 33  0
 0 16 792284 289524 144964 5400916   52    0  8100 26672 5826 15811  2  1 65 32  0
 0 16 792276 289680 144972 5400664    0    0  5312 33479 6605 12419  1  1 66 32  0
 0 16 792272 289696 144972 5400728    0    0  5792 25333 5575 12817  1  1 64 34  0
 0 16 792264 291368 144972 5400788    0    0  5424 27995 6366 12064  1  1 65 34  0
 1 15 792264 291604 144972 5400800    0    0  5168 25395 5338 11943  1  1 68 29  0
 0 16 792260 291500 144972 5400772    0    0  7472 29082 6506 14942  2  1 73 25  0
 0 16 792260 292200 144980 5400788    0    0  5632 31853 7206 13362  2  1 72 26  0
 0 16 792256 289884 144980 5400848    0    0  4864 25977 6039 12299  1  1 69 29  0
 0 16 792244 290240 144980 5400864    0    0  7664 23620 4808 15278  2  1 71 27  0
 0 16 792212 289912 144980 5400920   20    0  5796 36510 6134 13547  1  1 72 26  0
 0 16 792208 292532 144980 5400896    0    0  6144 23262 4874 13184  2  1 71 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 792204 293148 144988 5400916    0    0  5024 27520 6067 12608  2  1 71 27  0
 1 15 792196 292064 144988 5400952   12    0  7932 27741 6783 15264  2  1 71 26  0
 2 14 792192 292476 144988 5400956    8    0  6328 34301 6795 14778  2  1 72 26  0
 0 16 792188 292032 144988 5401068    0    0  8000 22288 5406 15100  2  1 71 26  0
 0 16 792184 291136 144988 5401104   28    0  7068 37361 7609 15187  2  1 73 24  0
 0 16 792168 291492 144996 5401164    0    0  5504 24772 5906 13060  1  1 72 26  0
 1 15 792160 291068 144996 5401176   16    0  5440 27799 4917 12554  2  1 74 23  0
 0 16 792144 291516 144996 5401188   12    0  5484 26797 5001 13035  1  1 74 24  0
 0 16 792116 292544 144996 5401240    0    0  6928 28848 5684 14947  2  1 72 26  0
 1 15 792116 292620 144996 5401236    0    0  2704 29183 5972 9480  1  1 75 24  0
 0 16 792108 292136 145004 5401248    0    0  6640 21322 4645 13336  2  1 71 26  0
 0 16 792108 290296 145004 5401268    0    0  6240 33831 7978 14000  2  1 71 26  0
 0 16 792104 289788 145004 5401296    0    0  4512 24505 5446 10228  1  1 72 26  0
 1 15 792088 289604 145004 5401316    8    0  7112 28213 6098 14803  2  1 74 24  0
 0 16 792080 289708 145004 5401380    8    0  5384 29794 5190 12681  1  1 71 27  0
 0 16 792052 289668 145012 5401244   32    0  5872 25085 4476 12750  2  1 71 27  0
 0 16 792040 290756 145012 5401252    0    0  8656 31349 6050 16572  2  1 67 30  0
 1 15 792036 291648 145012 5401276    8    0  6104 31703 5652 14203  2  1 69 28  0
 1 15 792032 291956 145012 5401296    0    0  6960 25361 4157 14418  2  1 65 32  0
 0 16 792032 292096 145012 5401256    0    0  6912 32210 5552 14403  2  1 66 31  0
 0 16 792032 290592 145020 5401296    0    0  4032 25208 4402 10996  1  1 70 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 792028 292600 145020 5401312    0    0  4672 27448 6207 11792  1  1 69 29  0
 1 16 792020 289764 145020 5401308    0    0  6192 22483 5315 12389  2  1 73 25  0
 0 16 792012 289868 145020 5401324    8    0  2648 34362 6598 9552  1  1 66 33  0
 0 16 792008 290184 145020 5401324    0    0  6624 20191 4878 13098  1  1 67 31  0
 0 16 791996 290912 145028 5401344    8    0  6072 27538 5985 13474  2  1 64 33  0
 0 16 791996 291472 145028 5401372    8    0  5880 31179 5977 13822  2  1 59 39  0
 1 16 791980 292108 145028 5401344   12    0  6620 25543 5974 13883  2  1 64 34  0
 1 16 791976 290516 145028 5401408    0    0  6176 33965 7472 14955  2  1 59 39  0
 2 15 791952 290320 145028 5401444    4    0  8116 24085 4763 15021  2  1 64 33  0
 0 16 791952 288976 145036 5401488    0    0  5392 35463 6635 12620  2  1 59 39  0
 2 15 791944 289736 145036 5401436    0    0  5296 24564 4321 11598  2  1 59 39  0
 0 16 791940 289560 145036 5401456   12    0  6076 23427 4626 12623  1  1 61 37  0
 0 16 791936 289792 145036 5401544    0    0  5760 34547 7539 13254  1  1 60 38  0
 1 15 791936 290620 145036 5401532    0    0  4896 24179 4529 10764  1  1 62 37  0
 0 16 791900 292596 145044 5401596   12    0  6236 24833 5077 13866  2  1 59 38  0
 2 15 791888 291796 145044 5401588    0    0  6032 31137 6144 13860  2  1 58 40  0
 0 16 791880 288364 145044 5401548    4    0  5764 24470 4853 12082  1  1 64 34  0
 2 15 791876 288280 145044 5401524    0    0  5312 30890 6426 12549  2  1 62 36  0
 2 16 791848 288016 145044 5401544   16    0  5456 25516 5397 12342  1  1 61 37  0
 1 15 791844 288356 145052 5401572    0    0  6464 29644 6608 13755  2  1 62 36  0
 0 16 791828 287244 145052 5401608    8    0  5864 25597 5798 12401  1  1 64 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 791816 288296 145052 5401636   16    0  5888 30405 5682 13511  2  1 58 40  0
 0 16 791808 289900 145052 5401632    0    0  6624 25648 4880 14258  2  1 61 37  0
 0 16 791804 290276 145052 5401636    0    0  6512 31221 6939 14476  2  1 63 35  0
 1 15 791796 290860 145060 5401660    0    0  6240 27357 5580 13530  1  1 63 35  0
 0 16 791780 289020 145060 5401652    0    0  6432 28775 7009 13600  2  1 60 37  0
 2 15 791764 288284 145060 5401660   24    0  4712 27940 5975 11914  1  1 57 41  0
 0 16 791756 288868 145060 5401688    0    0  7936 26176 6467 16591  2  1 57 40  0
 0 16 791748 287660 145060 5401732   12    0  6412 34715 7262 14227  1  1 66 32  0
 0 16 791736 288328 145068 5401764    0    0  5648 24190 5703 12612  1  1 69 29  0
