procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142992 2974108 163392 1175944    0    0 25228    17 5857 31721  2  4 62 32  0
 1 18 142992 2969812 163392 1178848    0    0 12704   155 4164 23038  1  4 68 27  0
 1 19 142992 2963380 163392 1179940    0    0 17100     0 6070 32468  1  3 61 35  0
 0 21 142992 2993520 163392 1171196    0    0 108720     0 12736 73819  2  6 58 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 20 142992 2991544 163392 1165212    0    0 11424     0 4175 20623  0  1 63 36  0
 0 18 142992 2986340 163400 1167164    0    0 16452    29 6633 34165  1  1 62 36  0
 2 16 142992 2980540 163400 1169424    0    0 19708     3 8555 41400  1  1 55 43  0
 1 17 142992 2978824 163400 1171976    0    0 18176     0 6800 36986  2  4 55 39  0
 0  7 142992 2989324 163400 1169948    0    0 87088     0 6113 37249  0  2 69 28  0
 0 17 142992 2990524 163400 1167668    0    0 18652     0 5519 29070  1  1 64 35  0
 1 16 142992 2985448 163404 1169040    0    0 21084    17 7950 43193  1  2 64 33  0
 1 18 142992 2979392 163404 1171664    0    0 27216     3 10916 60939  2  4 55 38  0
 0 11 142992 2973460 163404 1173572    0    0 19016     0 7427 38450  1  1 60 38  0
 0 20 142992 2992284 163404 1170864    0    0 109484     0 9555 60551  1  3 58 38  0
 0 19 142992 2991464 163404 1167960    0    0  9900     0 3101 15661  0  1 54 45  0
 0 15 142992 2986052 163404 1169376    0    0 12796    25 4498 22996  1  2 55 43  0
 1 17 142992 2980272 163404 1172104    0    0 17420     3 6013 31854  1  2 54 43  0
 1 18 142992 2975020 163404 1174048    0    0 22248     0 9287 45239  1  2 59 37  0
 0 18 142992 2977696 163404 1174660    0    0 121984     0 12615 77278  1  3 53 43  0
 0 18 142992 2976260 163404 1173260    0    0  7408     0 1885 9326  0  0 51 49  0
 0 16 142992 2970644 163404 1175284    0    0 13280    25 4474 24178  1  1 59 40  0
 0 18 142992 2966752 163404 1177444    0    0 20936    39 8135 42191  1  2 57 40  0
 1  6 142992 2962276 163404 1179220    0    0 12320     0 4735 21525  1  3 67 29  0
 2 13 142992 2980208 163404 1172204    0    0 113784     0 11366 69962  1  3 55 40  0
 0 19 142992 2980828 163404 1169172    0    0  8036     0 2006 10158  0  0 59 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18 142992 2974160 163404 1170976    0    0 18720    33 7720 38141  1  4 50 45  0
 2 19 142988 2969092 163404 1172172    4    0 25580   127 10231 54125  2  4 50 44  0
 0 13 142988 2963684 163404 1173528    0    0 22356     0 8907 44456  2  3 55 39  0
 0 18 142988 2984984 163404 1171804    0    0 102120     0 11819 70955  1  3 59 38  0
 0 10 142988 2982784 163404 1168644    0    0 14808     0 5161 27096  1  1 58 41  0
 0 19 142988 2980060 163408 1169288    0    0  8116    45 2036 8808  0  0 68 31  0
 1 19 142988 2973604 163408 1172404    0    0 18080     3 6771 35558  1  2 53 44  0
 1 18 142988 2970828 163408 1174736    0    0 13008     0 4635 23382  2  4 64 31  0
 0 17 142988 2982084 163408 1172520    0    0 115960     0 10682 63110  1  3 64 32  0
 1 18 142988 2982048 163408 1169316    0    0 18572     0 7092 37759  1  2 58 38  0
 1 20 142988 2968516 163412 1175172    0    0 31412    17 9966 47664  2  4 55 39  0
 1  9 142988 2964852 163412 1176812    0    0 17320   155 6925 34095  1  2 57 40  0
 1 18 142988 2959356 163412 1179684    0    0 24524     0 9722 50889  2  3 57 38  0
 2 19 142988 2988592 163412 1173128    0    0 113860     0 11323 66711  2  6 56 36  0
 1 19 142988 2988036 163412 1168720    0    0 12212     0 4539 21908  2  4 57 38  0
 1 11 142988 2982448 163420 1170924    0    0 10568    33 4110 18088  1  4 64 31  0
 2 13 142988 2978180 163420 1172832    0    0 14420     3 5135 26398  1  2 65 32  0
 1 12 142988 2973568 163420 1174212    0    0 16080     0 5521 30176  1  1 68 30  0
 3 17 142988 2991232 163420 1170948    0    0 110416     0 11652 62575  2  5 61 33  0
 0 20 142988 2981412 163420 1170724    0    0 27528     0 7115 38094  1  4 68 26  0
 1 18 142988 2973564 163420 1174080    0    0 17928    25 6908 33668  1  3 62 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 16 142988 2971444 163420 1175608    0    0 22056    19 9265 46062  2  3 56 39  0
 1 18 142988 2966400 163420 1177864    0    0 19572     0 8434 40568  2  4 65 30  0
 1 18 142988 2989472 163420 1168788    0    0 104308     0 9099 52568  2  5 61 32  0
 1 10 142988 3016332 163420 1166796    0    0  5012     0 5118 12064  1  3 64 31  0
 2 17 142988 3012704 163428 1168200    0    0 14376    41 3600 14435  2  3 72 23  0
 0 21 142988 3005780 163428 1170452    0    0 21724     3 7950 45362  1  3 54 43  0
 0 15 142988 3000604 163428 1171388    0    0 16332     0 6054 31836  1  1 63 35  0
 0 13 142988 3001736 163428 1174688    0    0 97388     0 9410 56581  1  3 56 41  0
 1 17 142988 2998284 163428 1172016    0    0 19332     0 7489 38441  1  3 56 40  0
 1 12 142988 2992532 163432 1172756    0    0 19384    17 8324 40807  1  1 64 34  0
 0  6 142988 2989988 163432 1174332    0    0  7076    51 1950 9067  0  0 80 19  0
 0 19 142988 2980692 163432 1177920    0    0 25036     0 10000 51339  1  3 58 38  0
 1 18 142988 3007348 163432 1172660    0    0 106496     0 12106 70532  2  6 52 40  0
 0 17 142988 3004224 163432 1169500    0    0 15120     0 6411 28656  1  2 60 37  0
 0 17 142988 2997224 163440 1171008    0    0 19920    33 7720 39795  1  2 59 38  0
 2 19 142988 2992392 163440 1172984    0    0 15388   123 5390 28371  1  1 63 35  0
 1 20 142988 2986168 163440 1175308    0    0 21840     0 8855 43437  1  2 56 41  0
 1 19 142984 2999028 163440 1171980    0    0 110052     0 12232 69618  2  5 54 40  0
 1 18 142984 2996704 163440 1168644    0    0 11588     0 3994 20212  1  4 54 41  0
 2 10 142984 2991624 163444 1171624    0    0 11904    45 4235 21509  1  4 59 36  0
 2  8 142984 2983532 163444 1173240    0    0 18904     3 6522 36175  1  4 56 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 142984 2978784 163444 1175144    0    0 14784     0 4471 24891  2  4 64 30  0
 1 19 142984 2996568 163444 1171680    0    0 104524     0 10494 58323  1  6 57 35  0
 1 18 142984 2993280 163444 1169464    0    0 18776     0 7665 37864  2  3 58 37  0
 1 18 142984 2987564 163448 1171392    0    0 22156    21 8448 46529  1  3 57 38  0
 0 12 142984 2983588 163448 1173592    0    0 14204   159 5077 27039  1  3 67 28  0
 1 18 142984 2975236 163448 1175408    0    0 23048     0 8660 48657  1  3 58 37  0
 0 19 142984 2995052 163448 1170676    0    0 104744     0 10088 58809  1  3 50 47  0
 0 14 142984 2994888 163448 1167984    0    0  9500     0 2818 14400  0  0 57 42  0
 1 17 142984 2989524 163456 1171128    0    0 16248    37 6290 32908  1  1 63 35  0
 0  7 142984 2984880 163456 1173524    0    0 19912     3 8315 42184  1  1 58 40  0
13 19 142984 2982084 163456 1174660    0    0 12916     0 4245 22533  0  1 72 27  0
 1 18 142984 2996744 163456 1170840    0    0 100940     0 11071 66345  1  4 55 40  0
 0 20 142984 2996144 163456 1169272    0    0 18864     0 7161 39706  1  4 57 37  0
 3 17 142984 2990648 163456 1171856    0    0 13636    25 5316 25619  1  4 62 32  0
 1 15 142984 2985024 163456 1173448    0    0 22616    15 8887 48121  2  4 65 29  0
 1 18 142984 2981400 163456 1176212    0    0 15968     0 6206 31599  1  2 65 32  0
 1 10 142984 2996552 163456 1170464    0    0 108576     0 10848 66935  1  4 71 25  0
 0 11 142984 2997164 163456 1169540    0    0  5948     0 1004 5503  0  0 78 22  0
 3 18 142984 2981348 163456 1176136    0    0 33312     0 9385 53126  2  4 57 37  0
 2 18 142984 2977788 163460 1177364    0    0 17680    20 6553 35613  1  3 57 38  0
 0  9 142984 2972900 163460 1179076    0    0 13844     0 5349 27109  1  1 70 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 19 142984 2989468 163460 1169028    0    0 97348     0 10135 58259  1  4 59 35  0
 1 13 142976 2987616 163460 1168228    4    0 14840     0 5986 30262  1  2 63 34  0
 0 18 142976 2983080 163460 1170500    0    0 13356     0 5013 25344  1  1 71 27  0
 0 20 142976 2978444 163464 1172604    0    0 21588    56 8628 44825  1  1 54 43  0
 2 18 142976 2975916 163464 1174260    0    0 20272     0 8177 42978  1  1 57 41  0
 1 20 142976 2998844 163464 1168284    0    0 98952     0 11161 67364  1  4 55 40  0
 1 17 142976 2995980 163464 1167688    0    0 15272     0 5576 31157  1  2 57 39  0
 1 18 142976 2992684 163464 1170124    0    0 10632     0 3805 19174  2  4 59 36  0
 0  7 142976 2988292 163472 1171836    0    0 19836   160 8067 42428  1  1 64 34  0
 2 19 142976 2983752 163472 1172580    0    0 19548     0 6748 38965  1  1 65 34  0
 0 19 142976 2994644 163472 1169024    0    0 100268     0 10674 63403  1  4 51 43  0
 1 18 142976 2991140 163472 1169244    0    0 14912     0 6385 31068  1  1 54 45  0
 0 20 142976 2985976 163472 1169928    0    0 14648     0 5805 28379  1  3 53 43  0
 3 17 142976 2982316 163476 1172524    0    0 20352    52 8550 42466  1  3 56 40  0
 1 18 142976 2976668 163476 1174524    0    0 19752     0 7709 41323  1  2 64 33  0
 2 17 142976 2996512 163476 1169924    0    0 101880     0 12517 77502  1  5 60 33  0
 0 20 142976 2994376 163476 1167976    0    0  8724     0 2426 12730  0  0 53 46  0
 2 18 142976 2988048 163476 1170416    0    0 16428     0 6643 33396  2  4 55 39  0
 1 18 142976 2986288 163476 1170972    0    0 22468   188 9591 47782  2  4 61 33  0
 0 19 142976 2981492 163476 1173560    0    0 21808     0 7910 45414  2  4 54 40  0
 2 15 142976 3003032 163476 1170352    0    0 97448     0 11551 68560  1  5 57 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18 142976 2998916 163476 1169344    0    0 15972     0 6226 30863  1  2 58 39  0
 0 10 142972 2996392 163476 1170924    0    0 12232     0 4097 21276  1  1 63 36  0
 0 19 142972 2991488 163484 1172360    0    0 20056    48 7734 41251  1  2 57 40  0
 0 18 142972 2986104 163484 1173116    0    0 25304     0 11033 56912  1  2 60 37  0
 3 18 142972 3003288 163484 1169664    0    0 96300     0 11161 66145  1  4 56 39  0
 0 17 142972 3001372 163484 1168548    0    0 14016     0 5387 27657  1  3 57 40  0
 0 19 142972 2997304 163484 1170320    0    0 11056     0 3740 19363  0  1 61 38  0
 1 18 142972 2994316 163492 1172268    0    0 12428    20 4499 24045  2  4 47 48  0
 2 16 142972 2989444 163492 1174024    0    0 22628     0 9007 50375  2  3 57 38  0
 0 19 142972 2999748 163492 1170492    0    0 104032     0 12187 68314  1  4 49 46  0
 0 17 142972 3014724 163492 1168024    0    0  6760     0 1784 8437  0  0 49 50  0
 1 19 142972 3012372 163492 1169980    0    0 17168     0 7109 35356  1  3 63 33  0
 1 18 142972 3007444 163500 1172152    0    0 18788    20 7379 38226  1  3 57 38  0
 1 18 142972 3002852 163500 1174132    0    0 21628     0 8553 46109  1  3 56 40  0
 0 17 142972 3014564 163500 1169180    0    0 95988     0 10037 60576  1  2 55 42  0
 1 18 142972 3010700 163500 1168840    0    0 20412     0 8287 43245  1  2 57 41  0
 2 16 142972 3006540 163500 1170128    0    0 11060     0 4368 18989  1  1 61 37  0
 1 10 142972 3001120 163504 1171584    0    0 13544    60 5401 26349  1  2 68 29  0
 1  9 142972 2995412 163504 1173248    0    0 16812     0 6278 34551  1  2 66 31  0
 0 13 142972 3010416 163504 1168776    0    0 91240     0 8050 49915  1  3 68 29  0
 0 11 142972 3018484 163504 1168656    0    0  6052     0 1515 7061  0  0 59 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 142972 3012204 163504 1169820    0    0 18004     0 6639 36390  1  1 61 37  0
 3 17 142972 3006248 163512 1172092    0    0 23260   156 10225 50610  2  4 59 35  0
 0 20 142972 3000196 163512 1172360    0    0 23860     0 9962 52383  1  2 55 42  0
 0 17 142972 3012964 163512 1170244    0    0 86956     0 9807 60317  1  3 62 34  0
 1 19 142972 3014080 163512 1168316    0    0 14752     0 5660 29803  1  3 56 40  0
 0 19 142972 3008096 163512 1170228    0    0 13752     0 5530 26175  1  4 58 37  0
 0 19 142972 3004304 163516 1171828    0    0 14744    60 5873 28964  1  1 64 35  0
 0 20 142972 2998500 163516 1173360    0    0 25752     0 10652 55992  1  2 57 40  0
 0 19 142972 3005108 163516 1169616    0    0 96452     0 9956 59879  1  3 50 46  0
 2 13 142972 3001980 163516 1166776    0    0 12356     0 4663 22964  1  1 58 41  0
 0 10 142972 2998968 163516 1168736    0    0  7392     0 2365 11030  0  0 69 31  0
 2 14 142968 2991904 163520 1170820    0    0 27012   200 11330 59313  2  2 59 37  0
 1 18 142968 2989460 163520 1171900    0    0 25656     0 10795 56328  2  3 60 36  0
 1 17 142968 3003924 163520 1169756    0    0 89124     0 9100 53421  1  4 60 34  0
 0 15 142968 3000904 163520 1168988    0    0 19728     0 7144 40317  1  1 61 37  0
 0 18 142968 2998104 163520 1169440    0    0 13468     0 5203 26793  0  1 67 32  0
 0 17 142968 2993860 163528 1172084    0    0 10860    32 3582 17199  0  1 59 40  0
 1 18 142968 2987936 163528 1173912    0    0 27020     0 11266 60079  2  4 57 37  0
 2 17 142968 3003236 163528 1170608    0    0 88596     0 8908 50670  2  5 54 39  0
 2 21 142968 3002952 163528 1169376    0    0 13740     0 5087 27617  2  4 62 33  0
 0 10 142968 3000584 163528 1171472    0    0  6664     0 2135 9742  0  0 67 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 142968 2996528 163536 1172276    0    0 10308    20 3627 18697  0  1 69 30  0
 3 13 142968 2991148 163536 1172932    0    0 12792     0 5018 24893  1  1 69 30  0
 0 11 142968 3002800 163536 1170224    0    0 86676     0 11713 65773  1  3 55 42  0
 1 18 142968 3003348 163536 1168264    0    0  9516     0 3478 16914  1  3 57 39  0
 2 17 142968 2998560 163536 1169648    0    0 16996     0 7175 36944  2  3 59 37  0
 1 12 142968 2995632 163544 1171132    0    0 18424    20 6952 32959  1  2 59 39  0
 1 11 142968 2990932 163544 1172856    0    0 17676     0 7408 36761  2  4 46 48  0
 1 20 142968 3005904 163544 1171348    0    0 80796     0 9675 50390  1  4 59 36  0
 1 18 142968 3005312 163544 1167552    0    0 10404     0 4231 20887  1  4 54 41  0
 0 18 142968 2999976 163544 1169584    0    0 26860     0 10760 60728  2  4 55 39  0
 0  8 142968 2998052 163548 1170524    0    0 10324    68 3630 18152  0  0 62 37  0
 2 13 142964 2991540 163548 1172772    0    0 14208     0 5387 28089  1  2 61 37  0
 0 21 142964 3006288 163548 1171248    0    0 99672     0 12140 67218  1  3 56 40  0
 1 17 142964 3004100 163548 1167768    0    0 13720     0 4968 25883  1  2 54 43  0
 2 17 142964 2998880 163548 1168584    0    0 24992     0 9407 54660  2  5 56 38  0
 1 19 142964 2998068 163552 1170908    0    0 17832   164 7058 36371  2  4 57 38  0
 1 18 142964 2992772 163552 1172244    0    0 19624     0 8133 44560  2  5 58 36  0
 0 19 142964 3007716 163552 1168772    0    0 85576     0 9734 53861  1  4 56 39  0
 0 18 142964 3006020 163552 1168404    0    0  6020     0 1611 8371  0  0 48 52  0
 1 17 142964 3000788 163552 1169452    0    0 17788     0 7047 38884  1  2 54 42  0
 0 14 142964 2996936 163556 1171716    0    0 26600    64 10701 58343  2  3 57 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 18 142964 2992084 163556 1173052    0    0 21204     0 8255 45417  1  2 54 43  0
 2 17 142964 3006144 163556 1168828    0    0 88916     0 9322 54142  1  3 52 44  0
 1 13 142964 3004436 163556 1167764    0    0 13432     0 5609 27360  1  2 60 38  0
 0 17 142964 2998296 163556 1169472    0    0 19676     0 7998 42360  2  3 57 39  0
 0 19 142964 2994184 163564 1170476    0    0 14560   204 5873 30911  1  1 50 48  0
 3 17 142964 2992044 163564 1171952    0    0 20208     0 8238 44839  2  4 56 38  0
 1 13 142964 3005688 163564 1168340    0    0 91328     0 11010 63713  1  5 53 41  0
 1 18 142964 3004664 163564 1167024    0    0 13492     0 5614 28106  1  4 55 39  0
 0 20 142964 3001100 163564 1167960    0    0 14244     0 5913 28435  1  1 58 40  0
 1 17 142964 2997268 163572 1170072    0    0 15784    32 7409 35181  1  2 63 33  0
 2 16 142964 2994244 163572 1170876    0    0 15976     0 6785 33454  1  2 65 32  0
 1 18 142964 3008968 163572 1168228    0    0 85332     0 11068 62261  2  6 55 38  0
 2 18 142964 3009100 163572 1167144    0    0 11132     0 4612 23663  2  4 57 37  0
 2 13 142964 3004276 163572 1168308    0    0 16284     0 6523 35548  1  2 57 40  0
 0  9 142964 3002004 163576 1169612    0    0 14960    20 6098 32753  1  1 73 25  0
 0 11 142964 2999052 163576 1170716    0    0 14944     0 5934 31508  1  1 66 32  0
 1 18 142964 3010824 163576 1167776    0    0 71536     0 8493 48418  1  4 56 39  0
 0 19 142964 3008856 163576 1167540    0    0 15448     0 6571 33967  2  3 57 38  0
 0 20 142964 3004976 163576 1168672    0    0 23888     0 9993 54017  1  4 61 34  0
 0 18 142964 3001032 163584 1169708    0    0 17800    36 8315 39202  2  3 56 39  0
 0 18 142964 2998052 163584 1171120    0    0 13660     0 6284 31153  1  1 57 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  9 142964 3012048 163584 1168256    0    0 67780     0 7921 47517  1  2 58 39  0
 0 13 142964 3011740 163584 1167928    0    0  9980     0 4227 20550  1  1 50 48  0
 0 21 142964 3009396 163584 1168540    0    0 19240     0 9462 44704  2  5 57 36  0
 1 18 142964 3006708 163588 1169660    0    0 17752    88 7312 40295  1  1 73 25  0
 2 19 142964 3004776 163588 1171444    0    0 16344     0 7473 36741  1  3 69 27  0
 1 18 142964 3015700 163588 1168648    0    0 74372     0 11723 60237  1  6 63 30  0
 0 16 142964 3014320 163588 1166912    0    0 10496     0 4301 21185  1  2 58 38  0
 1 19 142964 3010940 163588 1168012    0    0 14468     0 6487 31992  1  1 63 35  0
 1 16 142964 3007320 163596 1169028    0    0 20552   164 8616 46046  1  3 51 45  0
 1 18 142964 3005204 163596 1170448    0    0 16068     0 6963 35586  1  1 56 42  0
 0 19 142964 3016116 163596 1167800    0    0 74012     0 9345 54346  1  2 58 39  0
 1 18 142964 3014800 163596 1167992    0    0  8420     0 3857 16791  1  4 64 31  0
 1 17 142964 3009052 163596 1168764    0    0 18960     0 7906 44028  1  2 60 36  0
 1 17 142964 3007400 163600 1169968    0    0 21052    60 9228 48935  2  4 59 36  0
 2 18 142964 3004740 163600 1170880    0    0 11104     0 4811 23017  1  4 48 47  0
 1 18 142964 3014792 163600 1168568    0    0 75476     0 8345 43409  1  4 54 41  0
 2 20 142964 3013636 163600 1166876    0    0 16172     0 7134 36195  1  1 58 40  0
 1 12 142964 3012368 163600 1167812    0    0  7556     0 3510 15586  1  3 61 34  0
 1  8 142964 3010260 163604 1168908    0    0 16448   172 7452 38832  2  4 67 27  0
 2 15 142964 3006084 163604 1169524    0    0 17648     0 6987 36872  1  3 67 28  0
 0  8 142964 3016644 163604 1167560    0    0 57404     0 6611 35806  0  2 68 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 21 142964 3017764 163604 1166724    0    0 15812     0 6075 33422  1  2 66 31  0
 0 17 142964 3013256 163604 1167120    0    0 20960     0 8628 49142  1  2 59 38  0
 0 20 142964 3011684 163612 1167828    0    0 16276    32 6904 35568  2  3 52 43  0
 0 15 142964 3008564 163612 1168848    0    0 15020     0 6720 34984  1  2 60 37  0
 0 20 142964 3019260 163612 1168200    0    0 62052     0 10110 54997  1  4 58 37  0
 1 17 142964 3020820 163612 1167020    0    0 11580     0 5113 25348  1  2 61 36  0
 1 14 142964 3017628 163612 1167536    0    0 21828     0 10430 53995  1  3 62 34  0
 3 14 142964 3015156 163620 1168044    0    0 17060    40 7548 39505  2  4 57 37  0
 1 12 142964 3014636 163620 1168700    0    0 19648     0 8280 44532  2  4 62 33  0
 1 15 142964 3021928 163620 1168424    0    0 55528     0 8089 45167  1  2 54 43  0
 2 15 142964 3024012 163620 1167124    0    0 10884     0 4621 23863  1  3 54 43  0
 0 11 142964 3023148 163620 1167760    0    0 11044     0 5115 25446  1  1 61 37  0
 1 19 142964 3020012 163628 1168396    0    0 19532    40 8381 45202  1  3 57 38  0
 2 17 142964 3019260 163628 1169060    0    0 14972     0 6841 34390  1  3 59 37  0
 1 18 142964 3027016 163628 1168604    0    0 61976     0 10445 59626  1  3 55 40  0
 0 19 142964 3026720 163628 1167140    0    0  7768     0 3500 16075  1  3 57 39  0
 1 18 142960 3023680 163628 1167536    0    0 20372     0 8813 47699  1  3 54 41  0
 1 17 142960 3022580 163636 1168072    0    0 20916    56 9221 50200  2  4 54 40  0
 1 20 142960 3019324 163636 1169064    0    0 15544     0 6690 36446  2  4 57 37  0
 0 19 142960 3026340 163636 1169092    0    0 60004     0 9423 52425  2  4 59 35  0
 1 18 142960 3026788 163636 1167212    0    0  9464     0 4407 21959  1  3 47 48  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 142960 3025020 163636 1167860    0    0 15960     0 6523 36450  2  4 49 46  0
 1 18 142960 3022564 163644 1168164    0    0 14508   160 6838 34891  1  2 59 39  0
 0 12 142960 3020284 163644 1168748    0    0 11480     0 5066 25353  1  1 55 42  0
 2 17 142960 3030036 163644 1168016    0    0 56024     0 10297 62014  2  4 60 35  0
 1 18 142960 3028588 163644 1167292    0    0 19664     0 9047 47992  2  5 58 35  0
 2 18 142960 3026960 163644 1167796    0    0 18056     0 8131 45656  2  5 62 32  0
 0 19 142960 3024920 163644 1168764    0    0 13140    48 5652 29634  1  3 63 32  0
 1 17 142960 3020904 163644 1169556    0    0 15324     0 7127 36550  1  4 66 29  0
 3 16 142960 3032276 163644 1167952    0    0 49932     0 8072 45391  1  5 61 33  0
 0  9 142960 3033168 163644 1166856    0    0  9196     0 4244 20947  1  2 72 26  0
 1  6 142960 3030360 163644 1167180    0    0  8840     0 3863 20586  0  1 67 32  0
 4 16 142960 3028168 163644 1167512    0    0 14496   172 5500 33026  1  2 69 28  0
 1 19 142960 3026272 163644 1167896    0    0 18820     0 8050 43658  2  3 55 40  0
 1 19 142960 3031240 163644 1167120    0    0 50452     0 9154 53650  2  4 51 43  0
 1 18 142960 3025008 163644 1170692    0    0 17568     0 4284 21266  1  4 60 35  0
 2 14 142960 3022464 163644 1171116    0    0 17252     0 8075 41811  2  3 59 36  0
 1 18 142960 3022356 163652 1171464    0    0 16268    40 7490 40136  1  2 56 40  0
 1 18 142960 3020700 163652 1171976    0    0 11308     0 5336 26774  1  2 58 39  0
 2 18 142960 3031512 163652 1168424    0    0 50900     0 9229 50371  2  4 54 40  0
 1 16 142960 3023496 163652 1171208    0    0 21812     0 6451 33055  2  4 57 37  0
 0 14 142960 3023172 163652 1171888    0    0  9912     0 4717 23742  1  2 55 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 142960 3020956 163660 1172516    0    0  3912    40 1590 8753  0  0 68 32  0
 2 17 142960 3016452 163660 1173012    0    0 26592     0 11462 63651  2  2 60 35  0
 3 16 142960 3030692 163660 1168988    0    0 48120     0 7644 40797  0  2 64 34  0
 0 18 142960 3030408 163660 1167536    0    0 15272     0 7095 36260  1  2 63 35  0
 1 17 142960 3029092 163660 1167732    0    0 12752     0 6200 30898  1  2 61 37  0
 0 18 142960 3026696 163664 1168340    0    0 17416    36 8025 41699  1  3 61 35  0
 1 15 142960 3023368 163664 1168848    0    0 16488     0 7478 38167  1  2 47 50  0
 0 19 142960 3032476 163664 1168720    0    0 53612     0 9243 48390  1  3 52 43  0
 0 20 142960 3031548 163664 1167500    0    0 13812     0 6625 33161  1  2 57 40  0
 1 17 142960 3029308 163664 1167728    0    0 17736     0 7866 41764  1  2 62 35  0
 2 18 142960 3025852 163668 1168084    0    0 19152    68 8599 45254  2  4 62 33  0
 0 21 142960 3023928 163668 1168692    0    0 17024     0 8370 43089  2  5 68 25  0
 0 18 142960 3030584 163668 1168004    0    0 45548     0 6574 35153  0  1 77 21  0
 0 18 142960 3056984 163668 1167884    0    0 11588     0 6213 26311  1  2 57 39  0
 2 18 142960 3054324 163668 1168184    0    0 14544     0 6768 34466  1  1 59 39  0
 0 10 142960 3049776 163672 1168748    0    0 16196   156 7582 37514  1  2 60 38  0
 0 17 142960 3047184 163672 1169388    0    0 15480     0 6285 35408  1  1 63 35  0
 3 17 142960 3046280 163672 1167528    0    0 55684     0 9252 52169  1  3 56 40  0
 2 19 142956 3044284 163672 1167068    4    0 15648     0 6782 35326  1  1 52 45  0
 1 17 142956 3041688 163672 1167744    0    0 13904     0 6370 33471  1  5 46 48  0
 2 18 142956 3038020 163672 1168652    0    0 25000    52 10617 58396  2  4 53 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142956 3036504 163672 1169668    0    0 10504     0 4868 22082  1  4 50 45  0
 1 18 142956 3027020 163672 1172944    0    0 69132     0 8797 48222  1  5 52 42  0
 0 21 142952 3025880 163672 1173048    0    0 12248     0 4925 25650  2  3 58 37  0
 2 17 142952 3010780 163672 1178464    0    0 38732     0 13395 70863  2  3 54 40  0
 1 18 142952 3008272 163680 1179736    0    0  8936   188 3936 17693  1  3 57 39  0
 1 17 142952 3003496 163680 1180896    0    0 13240     0 6216 28665  2  4 57 37  0
 2 18 142952 3017376 163680 1169820    0    0 76472     0 9469 54060  1  6 55 38  0
 0 21 142952 3017004 163680 1168680    0    0  7092     0 2592 11948  1  3 54 41  0
 0 19 142952 3013032 163680 1169648    0    0 15004     0 6345 30860  1  1 65 33  0
 0  9 142952 3011208 163688 1170996    0    0  9368    48 3720 18453  0  0 68 32  0
 0 19 142952 3006180 163688 1172244    0    0 20296     0 7895 43059  1  2 63 34  0
 1 17 142952 3018312 163688 1169560    0    0 80536     0 11792 67148  1  3 60 36  0
 1 18 142952 3016028 163688 1168780    0    0 14872     0 5780 31207  1  4 70 25  0
 1 16 142952 3012180 163688 1169492    0    0 19644     0 8387 42505  2  4 66 28  0
 0  6 142952 3008124 163692 1171152    0    0 17096    20 6945 37173  1  2 72 25  0
 1 15 142952 3006388 163692 1172924    0    0  6608     0 2249 9952  1  2 63 34  0
