procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2393072 169632 1249480    0    0 144792     0 7921 53829  1  3 58 38  0
 0 16 142828 2395540 169640 1246528    0    0 142776    20 7957 51800  0  3 62 35  0
 1 16 142828 2391324 169640 1244856    0    0 144196     0 8953 52852  0  3 62 35  0
 0 16 142828 2395316 169640 1243832    0    0 150392     0 10414 61979  0  3 63 34  0
 0 16 142828 2381916 169640 1247888    0    0 23056     0 2126 11055  1  1 63 36  0
 2 15 142828 2379836 169640 1249124    0    0 147056     0 8180 53164  0  3 60 37  0
 0 17 142828 2382368 169644 1249356    0    0 143796    28 9176 60267  1  3 55 41  0
 0 16 142828 2381328 169644 1246936    0    0 146112     0 8829 57953  0  3 53 44  0
 1 15 142828 2383836 169644 1246864    0    0 141384   132 8713 53131  0  2 61 37  0
 0 16 142828 2387816 169644 1244980    0    0 146416     0 9640 57175  0  3 60 36  0
 0 16 142828 2375116 169644 1249008    0    0 23088     0 2090 11108  0  1 66 32  0
 1 15 142828 2378640 169648 1250160    0    0 146456    68 8194 58684  1  3 59 37  0
 0 16 142828 2380432 169648 1248896    0    0 147732     0 8105 58601  0  3 60 36  0
 0 16 142828 2380668 169648 1247640    0    0 154912   192 8161 54894  0  3 58 39  0
 0 16 142828 2382644 169648 1247796    0    0 143304     0 7799 52365  0  3 58 39  0
 0 16 142828 2387316 169648 1244648    0    0 142540     0 8142 54301  0  3 60 36  0
 0 16 142828 2388104 169652 1247732    0    0 141680    40 8806 53527  0  4 67 29  0
 0 16 142828 2376140 169652 1249220    0    0 23216     0 1984 10858  0  0 71 28  0
 0 16 142828 2376368 169652 1248740    0    0 164608     0 8950 62973  1  4 55 40  0
 1 16 142828 2381084 169652 1248820    0    0 147032     0 8018 52895  0  3 60 36  0
 1 15 142828 2386268 169652 1247908    0    0 143016     0 7741 54569  0  3 60 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2387784 169652 1247272    0    0 143800    28 7496 53400  0  3 60 36  0
 0 19 142828 2388140 169652 1247440    0    0 133072     0 7056 45414  0  2 61 36  0
 0 16 142828 2373596 169652 1250000    0    0 35920     0 4093 24163  1  1 58 40  0
 1 15 142828 2376420 169652 1251424    0    0 173008     0 10724 68302  0  3 57 39  0
 0 16 142828 2381592 169652 1249476    0    0 142560     0 7294 50787  0  3 64 33  0
 0 16 142828 2383940 169656 1248564    0    0 144272    20 7442 55584  0  3 62 35  0
 0 16 142828 2382508 169656 1247808    0    0 141108     0 7104 49880  0  3 66 31  0
 0 16 142828 2368700 169656 1250904    0    0 25208     0 2825 15054  1  1 66 32  0
 0 16 142828 2374056 169656 1250188    0    0 160928     0 9047 62886  1  3 52 44  0
 1 15 142828 2374880 169656 1248676    0    0 147928     0 7775 56389  0  3 60 36  0
 0 16 142828 2379848 169664 1248612    0    0 147400    20 8010 55576  0  2 68 30  0
 0 16 142828 2376644 169664 1248472    0    0 145904     0 7902 56384  0  3 64 33  0
 0 16 142828 2377236 169664 1246636    0    0 146016     0 8249 55908  0  3 61 36  0
 0 16 142828 2381272 169664 1246488    0    0 147912     0 7768 55026  0  3 59 38  0
 1 15 142828 2368200 169664 1250348    0    0 24424     0 2507 13760  1  1 62 36  0
 0 16 142828 2364872 169668 1251704    0    0 145880    28 8011 56276  1  3 48 49  0
 0 16 142828 2367480 169668 1249796    0    0 147856     0 8777 57854  0  3 62 34  0
 0 16 142828 2370100 169668 1248168    0    0 143248    20 8107 51581  0  3 64 32  0
 0 16 142828 2372980 169668 1249428    0    0 142864     0 8105 54843  0  3 61 37  0
 1 15 142828 2378208 169668 1248472    0    0 142928     0 8324 52666  0  2 58 39  0
 0 16 142828 2382912 169668 1246796    0    0 143032    44 8160 54782  0  3 63 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2370116 169668 1249788    0    0 23008     0 1872 9996  0  1 65 34  0
 0 16 142828 2371124 169668 1250332    0    0 142976   128 8445 55579  0  3 64 33  0
 0 16 142828 2373180 169668 1249632    0    0 144144     0 7839 54725  0  3 62 35  0
 0 16 142828 2376348 169668 1248816    0    0 145088     0 7946 54942  0  3 65 32  0
 0 16 142828 2377168 169672 1245648    0    0 142320    64 7084 49889  0  3 68 28  0
 0 18 142828 2380024 169672 1248268    0    0 141308     0 6872 49561  0  3 60 37  0
 0 16 142828 2383960 169672 1244172    0    0 167860   192 9138 65913  0  3 59 38  0
 1 15 142828 2371296 169672 1247596    0    0 23312     0 2202 11606  1  0 60 39  0
 0 16 142828 2371444 169672 1248092    0    0 160616     0 9663 61979  0  3 57 40  0
 0 16 142828 2375852 169672 1248716    0    0 141144    32 7574 54834  0  3 60 37  0
 0 16 142828 2379388 169672 1246724    0    0 145296     0 8064 53656  0  3 53 43  0
 0 16 142828 2379984 169672 1248864    0    0 141920     0 7429 54085  0  3 54 43  0
 0 16 142828 2386764 169672 1245816    0    0 147144     0 8069 59395  0  4 61 35  0
 0 16 142828 2374048 169672 1248328    0    0 26344     0 2971 17087  1  1 62 36  0
 0 17 142828 2375672 169680 1250152    0    0 148740    20 8784 60720  1  4 66 29  0
 0 16 142828 2381060 169680 1247968    0    0 144464     0 7905 53398  0  3 63 34  0
 0 16 142828 2375476 169680 1248880    0    0 143472     0 7083 51869  0  3 61 36  0
 0 16 142828 2375792 169680 1248460    0    0 145560     0 7717 55081  0  3 68 29  0
 0 16 142828 2379360 169680 1250024    0    0 164288     0 9446 65092  0  3 67 30  0
 0 16 142828 2383332 169688 1247016    0    0 143280    24 7157 47864  0  3 65 31  0
 0 16 142828 2371664 169688 1249540    0    0 25640     0 2771 16929  1  1 66 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142828 2356876 169688 1249620    0    0 144200     0 8168 53344  1  3 54 42  0
 3 15 142828 2362456 169688 1250208    0    0 143752     0 7660 54499  0  3 70 26  0
 0 16 142828 2365476 169688 1250228    0    0 143568     0 7376 50892  0  3 68 29  0
 0 16 142828 2364528 169696 1248860    0    0 145520    28 7803 56318  0  3 61 36  0
 0 16 142828 2366744 169696 1248056    0    0 147776     0 7922 58635  0  3 61 36  0
 1 16 142828 2367020 169696 1249460    0    0 144184     0 7380 52426  0  3 60 37  0
 0 16 142828 2369724 169696 1248532    0    0 147344     0 8377 56035  0  3 52 44  0
 1 15 142828 2378284 169696 1244384    0    0 144360     0 8444 57639  0  3 51 46  0
 0 16 142828 2365568 169696 1249444    0    0 24832    24 2719 15265  1  1 62 36  0
 0 16 142828 2368628 169696 1250768    0    0 144872     0 8007 56978  1  3 55 42  0
 1 15 142828 2372096 169696 1250104    0    0 144600    20 7724 53187  0  3 58 38  0
 2 17 142828 2360704 169696 1250476    0    0 145324     0 7932 54658  0  3 56 41  0
 0 16 142828 2374720 169696 1249332    0    0 154304     0 11046 67322  0  4 64 32  0
 1 15 142828 2377852 169700 1245580    0    0 146304    36 9471 57053  0  3 66 31  0
 0 16 142828 2380684 169700 1243960    0    0 142888     0 8861 53920  0  3 57 40  0
 0 16 142828 2366912 169700 1249240    0    0 23312   132 2128 11897  1  1 60 38  0
 1 15 142828 2365428 169700 1249272    0    0 145252     0 8524 54327  0  3 61 35  0
 0 16 142828 2367464 169700 1251152    0    0 143368     0 7742 54681  0  3 64 32  0
 0 16 142828 2362668 169700 1250076    0    0 147016    64 8516 58442  0  3 60 37  0
 0 16 142828 2365696 169700 1247836    0    0 146320     0 8291 57847  0  3 60 37  0
 0 16 142828 2364160 169700 1248844    0    0 144712   188 8497 55898  0  3 65 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2372252 169700 1246972    0    0 145728     0 8367 54983  0  3 68 29  0
 0 16 142828 2378956 169700 1244272    0    0 147616     0 8192 55821  0  4 56 40  0
 2 14 142828 2363344 169700 1249320    0    0 24720    32 2607 14522  1  1 58 40  0
 0 16 142828 2363548 169700 1250260    0    0 144968     0 7863 56900  1  3 58 38  0
 0 16 142828 2365712 169700 1249880    0    0 145504     0 7933 53594  0  3 59 38  0
 0 16 142828 2358472 169700 1250456    0    0 147280     0 8608 57928  0  3 56 41  0
 0 16 142828 2361056 169700 1248476    0    0 142648     0 7473 52661  0  3 62 34  0
 0 16 142828 2362540 169704 1250800    0    0 143168    28 7549 51656  0  3 60 36  0
 0 16 142828 2363924 169704 1249836    0    0 143784     0 7359 53353  0  3 65 31  0
 0 16 142828 2368088 169704 1247160    0    0 147728     0 8249 57553  0  3 58 38  0
 0 16 142828 2371832 169704 1245300    0    0 147180     0 8058 56236  0  3 65 33  0
 0 16 142828 2357660 169704 1250492    0    0 24440     0 2704 14633  1  1 66 33  0
 2 15 142828 2357652 169704 1251056    0    0 145296    28 8104 56956  1  4 58 38  0
 0 16 142828 2359756 169704 1249964    0    0 144152     0 8417 54924  0  4 59 37  0
 0 16 142828 2359716 169704 1249180    0    0 143712     0 7813 54116  0  3 62 35  0
 0 16 142828 2362004 169704 1247700    0    0 144352     0 8097 53463  0  3 64 33  0
 0 16 142828 2362876 169704 1248984    0    0 143736     0 8146 54201  0  3 62 34  0
 1 17 142828 2365960 169708 1245968    0    0 143696    52 8159 53635  0  3 59 38  0
 0 16 142828 2366504 169708 1247048    0    0 144776     0 7746 53306  0  3 57 40  0
 0 16 142828 2362632 169708 1247036    0    0 143216     0 7956 52862  0  3 56 40  0
 0 16 142828 2369776 169708 1245500    0    0 143168     0 7213 53652  0  3 59 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142828 2357084 169708 1250176    0    0 24744     0 2533 15311  1  1 62 37  0
 1 16 142828 2354796 169716 1250320    0    0 149344    20 8441 59508  1  3 54 43  0
 0 16 142828 2359892 169716 1249856    0    0 143868     0 7580 50103  1  3 64 32  0
 0 16 142828 2356476 169716 1248904    0    0 145356     0 6898 50756  0  2 69 29  0
 0 16 142828 2361884 169716 1249040    0    0 142864     0 6992 53956  0  4 68 28  0
 0 16 142828 2358216 169716 1248116    0    0 144592     0 7201 52122  0  3 64 33  0
 1 15 142828 2356440 169720 1247476    0    0 145008    20 7671 51731  0  3 62 35  0
 0 16 142828 2358300 169720 1247276    0    0 144432     0 7213 53661  0  3 64 33  0
 1 15 142828 2362064 169720 1246224    0    0 147048   128 8200 56762  1  3 63 33  0
 2 14 142828 2348464 169720 1250592    0    0 26096     0 3081 17239  1  1 66 32  0
 2 14 142828 2350680 169720 1252440    0    0 145136     0 7907 51049  1  3 59 38  0
 0 16 142828 2353420 169720 1251056    0    0 143464    48 7523 54470  0  3 63 33  0
 1 15 142828 2356256 169720 1248664    0    0 144336     0 7490 52499  1  3 61 36  0
 1 15 142828 2356036 169720 1249552    0    0 144432   196 7852 55298  0  3 59 38  0
 0 16 142828 2352724 169720 1249640    0    0 144480     0 7757 53759  0  3 65 32  0
 0 16 142828 2353616 169720 1250148    0    0 147824     0 8499 58355  0  3 64 33  0
 1 16 142828 2351116 169724 1249600    0    0 145360    40 8036 56395  0  3 62 35  0
 0 16 142828 2360556 169724 1246444    0    0 141648     0 7855 54716  0  3 62 35  0
 0 16 142828 2347600 169724 1251444    0    0 23984    20 2448 12642  1  1 69 30  0
 0 16 142828 2348968 169724 1251532    0    0 147256     0 8728 57476  0  3 62 34  0
 0 16 142828 2351176 169724 1251748    0    0 144352     0 8075 52386  0  2 58 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2353128 169728 1251312    0    0 143432    44 8071 54137  0  3 64 33  0
 0 16 142828 2348036 169728 1249136    0    0 143600     0 7839 53082  0  3 60 37  0
 2 16 142828 2352340 169728 1245800    0    0 142492    12 8077 52309  0  2 67 31  0
 0 16 142828 2351748 169728 1249056    0    0 146164     0 8536 55282  0  3 59 38  0
 0 16 142828 2356296 169728 1247164    0    0 143624     0 9407 54134  0  2 61 37  0
 0 16 142828 2342112 169728 1249748    0    0 22952    20 2036 11293  1  1 65 34  0
 0 16 142828 2341868 169728 1251984    0    0 144512     0 8001 52163  1  3 61 36  0
 0 16 142828 2343560 169728 1250760    0    0 143240     0 8331 54288  0  3 60 37  0
 0 16 142828 2345096 169728 1249976    0    0 143520     0 10231 54295  0  2 68 30  0
 0 16 142828 2350324 169728 1248912    0    0 145808     0 11290 55765  0  2 63 35  0
 1 16 142828 2349632 169732 1247112    0    0 137384    20 10175 46639  0  2 57 41  0
 0 17 142828 2345684 169732 1248712    0    0 143280     0 11640 55248  0  2 60 38  0
 1 18 142828 2353456 169732 1247784    0    0 136492     0 11121 50934  0  2 52 46  0
 1 17 142828 2342480 169732 1250380    0    0 31096     0 3079 18764  0  1 57 42  0
 0 17 142828 2324600 169732 1248400    0    0 208596     0 11293 59199  0  3 59 37  0
 0 16 142828 2314328 169740 1249432    0    0 50076    20 5438 35758  0  2 65 34  0
 0 16 142828 2316364 169740 1251560    0    0 150656     0 9805 62041  0  3 67 29  0
 0 16 142828 2321788 169740 1250776    0    0 146456     0 9148 56606  0  3 65 32  0
 0 16 142828 2324252 169740 1250192    0    0 143464     0 7991 55277  0  2 67 31  0
 1 15 142828 2325708 169740 1250056    0    0 143368     0 7665 54631  0  2 66 32  0
 1 18 142828 2333084 169744 1249268    0    0 121252    24 5745 37426  0  3 56 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2335000 169744 1248272    0    0 178040     0 12048 82634  0  4 55 40  0
 0 16 142828 2335168 169744 1250092    0    0 149616   128 8199 57380  0  4 60 36  0
 0 16 142828 2336988 169744 1248608    0    0 146928     0 7513 54659  0  4 61 35  0
 0 16 142828 2337140 169744 1247152    0    0 160224     0 7658 52412  0  3 61 35  0
 0 18 142828 2341992 169748 1245912    0    0 140740    72 7193 49677  1  2 61 36  0
 1 15 142828 2327884 169748 1252056    0    0 27016     0 3519 17551  1  1 62 36  0
 1 15 142828 2334880 169748 1250844    0    0 146952   188 7949 59136  1  3 57 38  0
 0 16 142828 2339328 169748 1252792    0    0 162912     0 9854 65340  1  4 54 41  0
 0 16 142828 2343936 169748 1249668    0    0 149708     0 8961 57623  0  4 52 44  0
 0 16 142828 2341040 169756 1251176    0    0 143776    40 7060 52154  0  3 62 35  0
 0 16 142828 2341280 169756 1249564    0    0 148668     0 8688 59558  0  3 60 37  0
 1 16 142828 2350880 169756 1248924    0    0 144824    14 8017 55237  0  3 62 35  0
 1 15 142828 2338344 169756 1251728    0    0 23296     0 2103 11189  0  1 70 29  0
 0 16 142828 2342860 169756 1252132    0    0 148136     0 8236 57343  1  3 61 36  0
 0 16 142828 2343936 169760 1251344    0    0 147744    20 8162 58961  1  3 66 31  0
 0 16 142828 2341292 169760 1251052    0    0 145720     0 7754 56768  0  3 64 33  0
 0 16 142828 2336292 169760 1250356    0    0 143600     0 7270 49015  0  3 60 37  0
 0 17 142828 2335464 169760 1250440    0    0 146804     0 7841 56939  0  2 58 40  0
 0 16 142828 2337532 169760 1249884    0    0 144420     0 7646 52601  0  2 60 37  0
 0 16 142828 2339704 169760 1249544    0    0 147560    20 8577 58899  0  3 58 39  0
 1 15 142828 2343856 169760 1249656    0    0 143448     0 8126 52058  0  3 55 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2347660 169760 1246568    0    0 142944     0 8115 51296  0  3 56 41  0
 1 15 142828 2334152 169760 1249648    0    0 22856     0 2080 10315  0  1 61 38  0
 0 16 142828 2331340 169760 1253552    0    0 148248     0 8576 60522  1  4 57 39  0
 0 16 142828 2332388 169764 1252892    0    0 144016    20 7794 53179  0  3 59 37  0
 0 16 142828 2334608 169764 1251052    0    0 146292     0 7715 52990  0  3 63 33  0
 0 16 142828 2336008 169764 1249984    0    0 143872     0 7364 51851  0  3 65 32  0
 0 16 142828 2339984 169764 1248964    0    0 142512     0 7210 53598  0  3 65 32  0
 0 16 142828 2336576 169764 1250360    0    0 142824     0 7242 51041  0  3 65 32  0
 3 14 142828 2338480 169768 1249200    0    0 143200    28 7332 51249  0  3 63 34  0
 1 15 142828 2343448 169768 1247708    0    0 146044     0 8032 55113  0  3 61 36  0
 0 16 142828 2344800 169768 1246452    0    0 143208     0 7448 51751  0  3 60 37  0
 1 15 142828 2332624 169768 1250500    0    0 24040     0 2261 12463  1  1 67 32  0
 0 16 142828 2331760 169768 1254876    0    0 147352     0 8777 57305  1  3 63 33  0
 0 16 142828 2332904 169776 1255248    0    0 143392    25 7532 50808  0  3 65 32  0
 0 16 142828 2335380 169776 1252628    0    0 146744     3 8119 55283  0  3 66 31  0
 0 16 142828 2337172 169776 1250884    0    0 143400   132 7684 52716  0  3 56 41  0
 0 16 142828 2342004 169776 1249788    0    0 143288     0 8018 56366  0  3 57 40  0
 0 16 142828 2336576 169776 1250044    0    0 146528     0 9023 58443  0  3 60 36  0
 0 16 142828 2341752 169780 1248908    0    0 145336    53 9240 58701  0  2 60 38  0
 0 16 142828 2344660 169780 1245764    0    0 142472     3 8317 51668  0  3 59 38  0
 0 16 142828 2347396 169780 1246408    0    0 143316   176 8197 52997  0  3 62 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2334972 169780 1250920    0    0 23728     0 2107 12044  1  1 62 37  0
 1 16 142828 2333876 169780 1252788    0    0 147440     0 8471 56744  0  3 59 38  0
 0 16 142828 2336940 169780 1252004    0    0 146440    29 8359 57428  0  3 59 38  0
 0 16 142828 2335240 169780 1251708    0    0 145480     3 8508 58474  0  3 52 45  0
 0 16 142828 2335304 169780 1249976    0    0 146120     0 8157 58448  0  3 52 45  0
 0 16 142828 2336836 169780 1248968    0    0 143400     0 8724 56049  0  3 54 43  0
 0 16 142828 2337992 169780 1248068    0    0 146956     0 10499 60335  0  3 57 39  0
 0 16 142828 2329588 169784 1249168    0    0 142792    17 10194 54839  0  3 60 37  0
 0 16 142828 2332628 169784 1247744    0    0 145528     3 10578 57205  0  4 53 43  0
 0 17 142828 2331080 169784 1247516    0    0 139188     0 9150 50655  0  3 51 46  0
 0 17 142828 2336460 169784 1246276    0    0 136684     0 9920 48506  0  3 54 43  0
 0 16 142828 2320512 169784 1251392    0    0 35712     0 3846 25136  0  1 67 32  0
 0 16 142828 2321368 169784 1252168    0    0 147064    17 8746 57643  0  4 55 41  0
 0 16 142828 2324628 169784 1251036    0    0 156640     3 8822 57532  0  3 53 44  0
 0 16 142828 2325104 169784 1251508    0    0 145872    12 9900 57520  0  4 56 40  0
 0 16 142828 2324616 169784 1248304    0    0 142072     0 9454 54999  0  3 57 41  0
 0 16 142828 2328268 169784 1250880    0    0 146592     0 10039 60768  0  3 56 41  0
 0 16 142828 2328036 169792 1248952    0    0 146232    25 10542 59923  0  3 60 36  0
 0 16 142828 2329472 169792 1248740    0    0 146148     3 9891 59053  0  3 58 38  0
 0 16 142828 2335440 169792 1248240    0    0 141644    16 9573 55816  0  3 56 41  0
 1 15 142828 2321816 169792 1251448    0    0 22168     0 1890 9273  0  1 55 44  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2317888 169792 1253576    0    0 144728     0 7986 53432  1  3 52 44  0
 0 16 142828 2322664 169796 1252072    0    0 146128    41 8611 57737  0  3 61 36  0
 0 16 142828 2325300 169796 1251500    0    0 147008     3 9514 58365  0  3 62 34  0
 0 16 142828 2326784 169796 1252004    0    0 144048     0 9836 57244  0  3 60 36  0
 0 16 142828 2328420 169796 1251268    0    0 146752     0 11238 59142  0  3 63 34  0
15 17 142828 2324108 169796 1251252    0    0 135848     0 9112 45793  0  2 63 35  0
 0 17 142828 2328348 169804 1252192    0    0 124680    17 9471 41632  0  2 55 43  0
 1 17 142828 2328200 169804 1251184    0    0 129956     3 11548 53666  0  2 59 39  0
 0 17 142828 2329480 169804 1250384    0    0 136680   132 11488 55137  0  2 62 36  0
 0 16 142828 2314464 169804 1253428    0    0 66180     0 6263 37071  0  1 64 34  0
 0 16 142828 2322464 169804 1253752    0    0 141688     0 10174 57152  0  2 67 30  0
 0 16 142828 2322312 169812 1252424    0    0 142544    85 10957 54832  0  2 65 32  0
 0 16 142828 2321244 169812 1251276    0    0 145224     3 11054 59180  0  2 60 38  0
 0 16 142828 2318516 169812 1250800    0    0 141672   212 10287 54980  0  3 62 35  0
 0 17 142828 2323116 169812 1251408    0    0 139648     0 9933 52355  0  3 62 35  0
 0 17 142828 2323404 169812 1249232    0    0 142360     0 10794 57875  0  3 57 40  0
 0 17 142828 2328136 169820 1249704    0    0 135076    29 9692 47807  0  2 60 38  0
 0 17 142828 2328788 169820 1249516    0    0 141048     3 10252 50370  0  3 64 33  0
 2 14 142828 2317100 169820 1252176    0    0 35684     0 4001 25197  0  1 70 29  0
 0 16 142828 2318264 169820 1253844    0    0 147776     0 9067 58316  1  3 65 32  0
 0 16 142828 2322588 169820 1253028    0    0 145148     0 9414 57899  0  2 63 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2316564 169820 1252956    0    0 143352    21 9244 53055  0  2 62 36  0
 1 16 142828 2319012 169820 1251168    0    0 145720     3 10504 59819  0  2 67 30  0
 0 16 142828 2310284 169820 1251848    0    0 142872     0 10666 55544  0  3 65 32  0
 0 18 142828 2312368 169820 1250948    0    0 131224     0 9311 44385  0  2 63 35  0
 0 18 142828 2320356 169820 1250748    0    0 137080     0 10683 49758  0  2 62 36  0
 0 18 142828 2320008 169824 1250568    0    0 133672    25 11249 55950  0  2 50 48  0
 0 17 142828 2323136 169824 1251784    0    0 133040     3 11346 54430  0  3 44 53  0
 0 18 142828 2328596 169824 1252052    0    0 133452    16 12334 58445  0  3 50 46  0
 2 18 142828 2333040 169824 1251116    0    0 122820     0 11750 53422  0  2 52 46  0
 0 18 142828 2318632 169824 1253404    0    0 130452     0 11813 53733  0  2 51 47  0
 1 18 142828 2323172 169828 1252856    0    0 137420    37 11999 56711  0  3 53 44  0
 1 18 142828 2321964 169828 1254924    0    0 125708     3 11757 54167  0  2 49 49  0
 1 18 142828 2303156 169828 1253604    0    0 125168    12 10633 48499  0  2 56 43  0
 7 18 142828 2302896 169828 1254516    0    0 142588     0 11494 53464  0  2 58 40  0
 1 18 142828 2308928 169828 1252436    0    0 133932     0 11159 50266  0  3 53 44  0
 0 18 142828 2310328 169832 1251792    0    0 139904    17 12110 54767  0  3 55 43  0
 0 18 142828 2312308 169832 1252340    0    0 120108     3 12132 57473  0  2 53 45  0
 0 18 142828 2318460 169832 1251236    0    0 136324    12 12185 59338  0  3 53 44  0
 0 18 142828 2321012 169832 1250984    0    0 139904     0 12534 59497  0  3 55 42  0
 0 18 142828 2322364 169832 1251764    0    0 130776     0 12072 55765  0  3 58 39  0
 0 18 142828 2326132 169836 1253096    0    0 128716    17 11989 57823  0  2 53 44  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 18 142828 2320424 169836 1257452    0    0 142392     3 12265 54520  0  3 47 50  0
 1 16 142828 2304080 169836 1254980    0    0 116352   132 11524 52335  0  2 47 51  0
 1 18 142828 2312628 169836 1250116    0    0 116420     0 9482 34128  0  2 52 46  0
 0 18 142828 2309500 169836 1252824    0    0 122280     0 11699 55489  0  3 60 38  0
 2 19 142828 2309356 169836 1250728    0    0 39084    53 4676 20537  0  1 62 37  0
 0 16 142828 2305308 169836 1254128    0    0 166584     3 10786 70851  0  4 59 36  0
 1 15 142828 2306192 169836 1254420    0    0 150976   180 10117 62105  0  3 57 40  0
 0 16 142828 2307384 169836 1255660    0    0 143816     0 8623 55235  0  3 62 34  0
 0 16 142828 2304396 169836 1254180    0    0 144384     0 8687 55232  0  3 64 33  0
 0 16 142828 2307044 169840 1253216    0    0 145288    37 9892 58667  0  3 60 36  0
 0 16 142828 2308432 169840 1251660    0    0 142252     3 8417 54385  0  2 61 37  0
 0 16 142828 2311712 169840 1250440    0    0 143524     0 8686 54865  0  3 54 42  0
 1 16 142828 2308596 169840 1250120    0    0 143096     0 9109 56327  0  3 52 45  0
 3 15 142828 2312076 169840 1247576    0    0 143192     0 8826 53614  0  3 58 39  0
 0 16 142828 2314960 169840 1247156    0    0 145232     0 9140 54421  0  4 59 37  0
 0 16 142828 2313556 169840 1246852    0    0 147768    28 9849 57912  0  4 56 40  0
 0 16 142828 2317224 169840 1247328    0    0 146720     0 9728 55525  0  3 58 39  0
 0 16 142828 2319328 169840 1248620    0    0 146448     0 9865 58379  0  3 63 34  0
 0 16 142828 2305956 169840 1253532    0    0 22088     0 1541 8217  0  0 69 30  0
 0 16 142828 2303412 169840 1254160    0    0 145840     0 8679 57814  1  3 66 30  0
 0 16 142828 2304368 169840 1254628    0    0 147184    20 8259 55753  0  3 65 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142828 2303928 169840 1255188    0    0 145536     0 7843 52034  0  3 64 33  0
 0 16 142828 2307084 169840 1254100    0    0 147820     0 8691 58242  0  3 56 41  0
 1 16 142828 2307588 169840 1251612    0    0 142960     0 8767 54800  0  3 62 34  0
 0 16 142828 2307276 169840 1251660    0    0 143824     0 9072 58400  0  3 70 26  0
 0 16 142828 2306772 169844 1250252    0    0 143280    20 8962 53296  0  3 69 27  0
 0 16 142828 2305960 169844 1249176    0    0 157984     0 9366 60920  0  3 59 37  0
 0 16 142828 2310676 169844 1249484    0    0 143144     0 8543 54325  0  3 61 36  0
 0 16 142828 2306476 169844 1249380    0    0 146152     0 9510 56222  0  3 59 38  0
 1 15 142828 2309500 169844 1247904    0    0 146784     0 7968 56944  0  4 56 40  0
 0 16 142828 2309712 169848 1247652    0    0 148896    20 9085 56954  0  3 52 45  0
 0 16 142828 2310672 169848 1245400    0    0 147280     0 8664 56810  0  3 63 34  0
 0 16 142828 2313336 169848 1247624    0    0 148432     0 9097 59013  0  3 65 32  0
 0 16 142828 2296816 169848 1252320    0    0 22624     0 1990 9979  0  1 65 34  0
 1 16 142828 2296332 169848 1253436    0    0 145368     0 7146 51516  1  2 60 37  0
 0 16 142828 2299656 169852 1253500    0    0 148504    20 8881 60085  0  3 60 37  0
 0 16 142828 2290368 169852 1252984    0    0 146432   124 8284 56259  0  3 64 32  0
 0 16 142828 2292420 169852 1253556    0    0 158816     0 8238 56320  0  3 61 36  0
 0 16 142828 2292668 169852 1251744    0    0 145432     0 8154 56950  0  3 59 37  0
 0 16 142828 2294976 169852 1251416    0    0 144016     0 7820 52330  0  3 61 36  0
 0 16 142828 2300920 169856 1250088    0    0 141552    56 7121 50737  0  3 64 33  0
